id,name,category,district,area,default,flag,hash,detection,note
1313019,Document - Concord Plaza 01,Document,Downtown,Concord Plaza,True,IntelDtCp_DowntownIntelCollectables1C492C85-F8C0-4059-AEC4-C38B9E8C6702,0x6981F595,record present with value >= 1 (any ProgressionManagerData section),
1313020,Document - Concord Plaza 02,Document,Downtown,Concord Plaza,True,IntelDtCp_DowntownIntelCollectablesB236BDD1-8ABC-4DAC-8450-8AD7FAA24084,0x11F26CDD,record present with value >= 1 (any ProgressionManagerData section),
1313021,Document - Concord Plaza 03,Document,Downtown,Concord Plaza,True,IntelDtCp_DowntownIntelCollectablesBE6D372D-9C34-4FF4-8B9A-50E8AA5091C3,0x63752BD3,record present with value >= 1 (any ProgressionManagerData section),
1313022,Document - Concord Plaza 04,Document,Downtown,Concord Plaza,True,IntelDtCp_DowntownIntelCollectablesDCB6AD73-5E4B-476C-A66C-3D7F8748C2FE,0x3B4E6B19,record present with value >= 1 (any ProgressionManagerData section),
1313023,Document - Crystal Valley 01,Document,Anchor,Crystal Valley,True,IntelAcCv_DowntownIntelCollectables8A537FA0-E2E6-4F76-B6C4-1FF9058B1090,0x060F11EE,record present with value >= 1 (any ProgressionManagerData section),
1313024,Document - Crystal Valley 02,Document,Anchor,Crystal Valley,True,IntelAcCv_DowntownIntelCollectables977A5520-312E-47F5-B71D-1EBA1D369D1D,0x279EFE6A,record present with value >= 1 (any ProgressionManagerData section),
1313025,Document - Crystal Valley 03,Document,Anchor,Crystal Valley,True,IntelAcCv_DowntownIntelCollectablesD1AB2D95-8D9E-43C2-832C-F40A85FA6A3C,0x74DC4614,record present with value >= 1 (any ProgressionManagerData section),
1313026,Document - Shimmering Heights 01,Document,Anchor,Shimmering Heights,True,IntelAcSh_DowntownIntelCollectables249AC2B8-B057-4A45-B7FB-693EA3D1A004,0xB017CA5F,record present with value >= 1 (any ProgressionManagerData section),
1313027,Document - Shimmering Heights 02,Document,Anchor,Shimmering Heights,True,IntelAcSh_DowntownIntelCollectables2F7360B0-D1F0-4DFC-A1EC-8FDC375A244D,0xBD4AEC8F,record present with value >= 1 (any ProgressionManagerData section),
1313028,Document - Shimmering Heights 03,Document,Anchor,Shimmering Heights,True,IntelAcSh_DowntownIntelCollectables79A9AE68-206D-490B-8677-DE4372880BEF,0x3116C33B,record present with value >= 1 (any ProgressionManagerData section),
1313029,Document - Shimmering Heights 04,Document,Anchor,Shimmering Heights,True,IntelAcSh_DowntownIntelCollectables8550B8A7-A40F-4A64-BD26-57BF0F6A2B77,0x51A0C131,record present with value >= 1 (any ProgressionManagerData section),
1313030,Document - Shimmering Heights 05,Document,Anchor,Shimmering Heights,True,IntelAcSh_DowntownIntelCollectablesD32CF162-BB62-4CAB-918D-1A06F30966E9,0x4FBE7733,record present with value >= 1 (any ProgressionManagerData section),
1313031,Document - Eden Village 01,Document,Anchor,Eden Village,True,IntelAcEv_DowntownIntelCollectables222C6BB0-B8B7-4B3C-B9EF-BA34D8304AEC,0xE72F1C72,record present with value >= 1 (any ProgressionManagerData section),
1313032,Document - Eden Village 02,Document,Anchor,Eden Village,True,IntelAcEv_DowntownIntelCollectables30AC7C41-CEDB-4C80-B2AD-83FE4C8FFECC,0x6CE99F64,record present with value >= 1 (any ProgressionManagerData section),
1313033,Document - Eden Village 03,Document,Anchor,Eden Village,True,IntelAcEv_DowntownIntelCollectablesDFC46F05-D9AF-448B-BB34-649655BADEC4,0x671BF923,record present with value >= 1 (any ProgressionManagerData section),
1313034,Document - Ocean Pier 01,Document,The View,Ocean Pier,True,IntelVwOp_DowntownIntelCollectables1C794440-54CB-4AE5-A61A-7FDC20275844,0xB5EF84D5,record present with value >= 1 (any ProgressionManagerData section),
1313035,Document - Ocean Pier 02,Document,The View,Ocean Pier,True,IntelVwOp_DowntownIntelCollectables3D6C9CF2-EEFD-491A-85B8-CDF5F4792FA0,0x45C2731A,record present with value >= 1 (any ProgressionManagerData section),
1313036,Document - Ocean Pier 03,Document,The View,Ocean Pier,True,IntelVwOp_DowntownIntelCollectables8BA4860F-E069-45B3-89FA-C5DB8B1DBF7E,0xEE0B1001,record present with value >= 1 (any ProgressionManagerData section),
1313037,Document - Regatta Bay 01,Document,The View,Regatta Bay,True,IntelVwRb_DowntownIntelCollectables3337553C-76A9-4D3D-BEE5-380BCD9D3B95,0xDEB33A5F,record present with value >= 1 (any ProgressionManagerData section),
1313038,Document - Regatta Bay 02,Document,The View,Regatta Bay,True,IntelVwRb_DowntownIntelCollectables6694866B-243D-4D6D-A8A3-FD90AF56D469,0x05D483A3,record present with value >= 1 (any ProgressionManagerData section),
1313039,Document - Regatta Bay 03,Document,The View,Regatta Bay,True,IntelVwRb_DowntownIntelCollectables7A6C25F7-1DFB-447B-AB2B-6B017FBA74CD,0x7AF6481D,record present with value >= 1 (any ProgressionManagerData section),
1313040,Document - Zephyr Transit Hub 01,Document,Zephyr Transit Hub,Zephyr Transit Hub,True,IntelTrainstation_DowntownIntelCollectablesF0DF184E-0727-487A-87D5-25108A0C4567,0xD3022AF1,record present with value >= 1 (any ProgressionManagerData section),
1313041,Document - Zephyr Transit Hub 02,Document,Zephyr Transit Hub,Zephyr Transit Hub,True,IntelTrainstation_DowntownIntelCollectablesFA060487-F729-473E-BB07-AF28F97C587E,0xCB80FC6C,record present with value >= 1 (any ProgressionManagerData section),
1314000,Secret Bag - Rdz Development Zone 01,Secret Bag,Rezoning,Rdz Development Zone,True,SecretBagRzRdz_ConstructionGreenCollectables2266C3F4-48AB-4F02-9C97-09443E2F3A06,0x5E1EF27B,record present with value >= 1 (any ProgressionManagerData section),
1314001,Secret Bag - Rdz Development Zone 02,Secret Bag,Rezoning,Rdz Development Zone,True,SecretBagRzRdz_ConstructionGreenCollectables4B9EF0AB-5479-4471-B8FA-D84D8AD3CCD9,0x81C32419,record present with value >= 1 (any ProgressionManagerData section),
1314002,Secret Bag - Rdz Development Zone 03,Secret Bag,Rezoning,Rdz Development Zone,True,SecretBagRzRdz_ConstructionGreenCollectablesB4878505-1350-4523-8C50-BA35233D80A0,0x0A0CA40F,record present with value >= 1 (any ProgressionManagerData section),
1314003,Secret Bag - Rdz Development Zone 04,Secret Bag,Rezoning,Rdz Development Zone,True,SecretBagRzRdz_ConstructionGreenCollectablesB6EAD0EC-16E0-4394-84D3-841385F94BB2,0x85707C76,record present with value >= 1 (any ProgressionManagerData section),
1314004,Secret Bag - Rdz Development Zone 05,Secret Bag,Rezoning,Rdz Development Zone,True,SecretBagRzRdz_ConstructionGreenCollectablesF17DBB61-F4A6-4CC2-9719-1CBA9D223ABC,0x3D8E3AF4,record present with value >= 1 (any ProgressionManagerData section),
1314005,Secret Bag - Omnistat Tunnels 01,Secret Bag,Rezoning,Omnistat Tunnels,True,SecretBagRzOt_ConstructionGreenCollectables16DE80A8-7E2D-44C8-B68E-6192645B3EEE,0xF2F29874,record present with value >= 1 (any ProgressionManagerData section),
1314006,Secret Bag - Omnistat Tunnels 02,Secret Bag,Rezoning,Omnistat Tunnels,True,SecretBagRzOt_ConstructionGreenCollectables58A32AC6-E1EC-44D7-81A6-A3833E76AE98,0xF346ED37,record present with value >= 1 (any ProgressionManagerData section),
1314007,Secret Bag - Omnistat Tunnels 03,Secret Bag,Rezoning,Omnistat Tunnels,True,SecretBagRzOt_ConstructionGreenCollectables6738844C-AC4D-4133-B546-9D7103158967,0x73044C35,record present with value >= 1 (any ProgressionManagerData section),
1314008,Secret Bag - Omnistat Tunnels 04,Secret Bag,Rezoning,Omnistat Tunnels,True,SecretBagRzOt_ConstructionGreenCollectables6947F4E1-6572-46BD-8708-15F79BB5E940,0x0BA7D694,record present with value >= 1 (any ProgressionManagerData section),
1314009,Secret Bag - Omnistat Tunnels 05,Secret Bag,Rezoning,Omnistat Tunnels,True,SecretBagRzOt_ConstructionGreenCollectables9F7FDB9D-7949-4530-B867-04FB7DA9143F,0x23B1D4CE,record present with value >= 1 (any ProgressionManagerData section),
1314010,Secret Bag - Triumvirate Drive 01,Secret Bag,Downtown,Triumvirate Drive,True,SecretBagDtTd_DowntownGreenCollectables05D9D3CF-ECE6-4088-B643-0539A15CF6DD,0xA9F98295,record present with value >= 1 (any ProgressionManagerData section),
1314011,Secret Bag - Triumvirate Drive 02,Secret Bag,Downtown,Triumvirate Drive,True,SecretBagDtTd_DowntownGreenCollectables7751AA29-6184-423C-8487-17E9FF6D4A2A,0xF4B842DB,record present with value >= 1 (any ProgressionManagerData section),
1314012,Secret Bag - Triumvirate Drive 03,Secret Bag,Downtown,Triumvirate Drive,True,SecretBagDtTd_DowntownGreenCollectablesFB9E1A8A-9C2B-4738-B647-9D09F26DB54D,0xE2657795,record present with value >= 1 (any ProgressionManagerData section),
1314013,Secret Bag - Charter Hill 01,Secret Bag,Downtown,Charter Hill,True,SecretBagDtCh_DowntownGreenCollectablesDE52E7C8-E708-4794-8EB5-A4219BBCFF42,0x3C653644,record present with value >= 1 (any ProgressionManagerData section),
1314014,Secret Bag - Centurian Yards 01,Secret Bag,Downtown,Centurian Yards,True,SecretBagDtCy_DowntownGreenCollectables4256BAC9-0406-456F-A2DD-021362A213FE,0x31A8D4E4,record present with value >= 1 (any ProgressionManagerData section),
1314015,Secret Bag - Centurian Yards 02,Secret Bag,Downtown,Centurian Yards,True,SecretBagDtCy_DowntownGreenCollectables466A271A-46D7-420F-B14C-8710C5649A70,0xC3D8960E,record present with value >= 1 (any ProgressionManagerData section),
1314016,Secret Bag - Centurian Yards 03,Secret Bag,Downtown,Centurian Yards,True,SecretBagDtCy_DowntownGreenCollectables721C5A30-B50B-4E76-826C-C44AEF6AC856,0xEB2863AA,record present with value >= 1 (any ProgressionManagerData section),
1314017,Secret Bag - Concord Plaza 01,Secret Bag,Downtown,Concord Plaza,True,SecretBagDtCp_DowntownGreenCollectables3988A498-B777-4B21-A6D9-B3E9D5BA200C,0x13FA0EDD,record present with value >= 1 (any ProgressionManagerData section),
1314018,Secret Bag - Crystal Valley 01,Secret Bag,Anchor,Crystal Valley,True,SecretBagAcCv_AnchorGreenOrb9FD402EA-E198-42D5-9F75-D2B402A1A243,0xA3599632,record present with value >= 1 (any ProgressionManagerData section),
1314019,Secret Bag - Crystal Valley 02,Secret Bag,Anchor,Crystal Valley,True,SecretBagAcCv_AnchorGreenOrbF96304BF-692F-480D-860C-6E41B5F13AC9,0x26280378,record present with value >= 1 (any ProgressionManagerData section),
1314020,Secret Bag - Shimmering Heights 01,Secret Bag,Anchor,Shimmering Heights,True,SecretBagAcSh_AnchorGreenOrbA34FFDC6-FE8B-4401-AAEA-3C19A9152688,0xEA91E0E7,record present with value >= 1 (any ProgressionManagerData section),
1314021,Secret Bag - Shimmering Heights 02,Secret Bag,Anchor,Shimmering Heights,True,SecretBagAcSh_AnchorGreenOrbADA9761D-9610-4269-AF48-ECDE91266115,0xB5B6BA61,record present with value >= 1 (any ProgressionManagerData section),
1314022,Secret Bag - Shimmering Heights 03,Secret Bag,Anchor,Shimmering Heights,True,SecretBagAcSh_TheViewGreenOrb0C186E95-3CBB-4C59-B2DB-69C98D057427,0x191D4AD3,record present with value >= 1 (any ProgressionManagerData section),
1314023,Secret Bag - Shimmering Heights 04,Secret Bag,Anchor,Shimmering Heights,True,SecretBagAcSh_TheViewGreenOrb1D3DF056-171C-4363-BA79-D16E97604112,0x17E63905,record present with value >= 1 (any ProgressionManagerData section),
1314024,Secret Bag - Eden Village 01,Secret Bag,Anchor,Eden Village,True,SecretBagAcEv_AnchorGreenOrb3A50C265-3D06-4239-80F5-9CA2EB45CD2F,0x900A7EDB,record present with value >= 1 (any ProgressionManagerData section),
1314025,Secret Bag - Eden Village 02,Secret Bag,Anchor,Eden Village,True,SecretBagAcEv_AnchorGreenOrb6BDF5000-9D04-4D57-B61C-B5A7AF8C6E8B,0xD1C1976E,record present with value >= 1 (any ProgressionManagerData section),
1314026,Secret Bag - Eden Village 03,Secret Bag,Anchor,Eden Village,True,SecretBagAcEv_AnchorGreenOrb96462A6E-EE21-49B4-9F9A-C45643854567,0xBB8F15C8,record present with value >= 1 (any ProgressionManagerData section),
1314027,Secret Bag - Eden Village 04,Secret Bag,Anchor,Eden Village,True,SecretBagAcEv_AnchorGreenOrbF4ECF25E-871D-4249-8F29-24794661BA77,0xDE10C87E,record present with value >= 1 (any ProgressionManagerData section),
1314028,Secret Bag - Ocean Pier 01,Secret Bag,The View,Ocean Pier,True,SecretBagVwOp_TheViewGreenOrb1B4A9BD2-2ECE-4584-9590-5EB746576552,0x7141CE35,record present with value >= 1 (any ProgressionManagerData section),
1314029,Secret Bag - Ocean Pier 02,Secret Bag,The View,Ocean Pier,True,SecretBagVwOp_TheViewGreenOrb261A7A16-E1F9-4671-8E1B-722120F8B9BB,0x4971DE83,record present with value >= 1 (any ProgressionManagerData section),
1314030,Secret Bag - Ocean Pier 03,Secret Bag,The View,Ocean Pier,True,SecretBagVwOp_TheViewGreenOrb2B47E69F-B800-4ECF-AF88-B314E84B3145,0xCE50EF4C,record present with value >= 1 (any ProgressionManagerData section),
1314031,Secret Bag - Ocean Pier 04,Secret Bag,The View,Ocean Pier,True,SecretBagVwOp_TheViewGreenOrb5CA918EF-ACAC-4A3F-9AC7-4C48F62F48BA,0x22B4481E,record present with value >= 1 (any ProgressionManagerData section),
1314032,Secret Bag - Ocean Pier 05,Secret Bag,The View,Ocean Pier,True,SecretBagVwOp_TheViewGreenOrbC489740A-3ECB-4501-8314-DB949DC3B096,0x4B473400,record present with value >= 1 (any ProgressionManagerData section),
1314033,Secret Bag - Ocean Pier 06,Secret Bag,The View,Ocean Pier,True,SecretBagVwOp_TheViewGreenOrbCBD52429-9168-408B-B2BF-A65280385851,0xC63BEB2D,record present with value >= 1 (any ProgressionManagerData section),
1314034,Secret Bag - Regatta Bay 01,Secret Bag,The View,Regatta Bay,True,SecretBagVwRb_TheViewGreenOrb31AB2BC0-6A27-4650-B21E-A44AAEDA52E1,0x44348AC8,record present with value >= 1 (any ProgressionManagerData section),
1314035,Secret Bag - Regatta Bay 02,Secret Bag,The View,Regatta Bay,True,SecretBagVwRb_TheViewGreenOrb67382839-010F-427B-87E2-D5DB9E6395E8,0xA6F44FA0,record present with value >= 1 (any ProgressionManagerData section),
1314036,Secret Bag - Regatta Bay 03,Secret Bag,The View,Regatta Bay,True,SecretBagVwRb_TheViewGreenOrb68980797-1286-4968-9996-A21C6C8FCA75,0xE2A53BC4,record present with value >= 1 (any ProgressionManagerData section),
1314037,Secret Bag - Regatta Bay 04,Secret Bag,The View,Regatta Bay,True,SecretBagVwRb_TheViewGreenOrbF58FE35A-FCF5-4692-807F-AFFE23F2D9D9,0xA55D7A51,record present with value >= 1 (any ProgressionManagerData section),
1314038,Secret Bag - The Shard 01,Secret Bag,The Shard,The Shard,True,SecretBagTheShard_TheShardGreenOrb06E9E999-D328-4DFB-A1E9-040EAE6ECA7D,0xFF7F6658,record present with value >= 1 (any ProgressionManagerData section),
1314039,Secret Bag - The Shard 02,Secret Bag,The Shard,The Shard,True,SecretBagTheShard_TheShardGreenOrb070C0516-AE6E-4FF2-A5F5-DDF67F20562C,0xE923D81D,record present with value >= 1 (any ProgressionManagerData section),
1315000,Security Hub - Anchor2,Security Hub,Anchor,,True,SecurityHubsCompleted_SecHubAnchor2,0x8E23E5CC,value == 1,
1315001,Security Hub - Anchor3,Security Hub,Anchor,,True,SecurityHubsCompleted_SecHubAnchor3,0x8E23E5CD,value == 1,
1315002,Security Hub - Downtown1,Security Hub,Downtown,,True,SecurityHubsCompleted_SecHubDowntown1,0xF1AACC06,value == 1,
1315003,Security Hub - Downtown3,Security Hub,Downtown,,True,SecurityHubsCompleted_SecHubDowntown3,0xF1AACC04,value == 1,
1315004,Security Hub - Downtown4,Security Hub,Downtown,,True,SecurityHubsCompleted_SecHubDowntown4,0xF1AACC03,value == 1,
1315005,Security Hub - TheView1,Security Hub,The View,,True,SecurityHubsCompleted_SecHubTheView1,0xAF0801C2,value == 1,
1315006,Security Hub - MischiefMaker,Security Hub,,,False,SecurityHubsCompleted_SecHubMischiefMaker,0xD8959881,value == 1,cleared inside a story mission; pre-completed if the seed save finishes the story
1315007,Security Hub - Payback,Security Hub,,,False,SecurityHubsCompleted_SecHubPayback,0x09647504,value == 1,cleared inside a story mission; pre-completed if the seed save finishes the story
1315100,Grid Node - Rezoning,Grid Node,Rezoning,,True,GridNodes_RezoningCompleted,0xD81F76B0,value == 1,
1315101,Grid Node - Downtown,Grid Node,Downtown,,True,GridNodes_DtCompleted,0x511981AC,value == 1,
1315102,Grid Node - The View,Grid Node,The View,,True,GridNodes_ViewCompleted,0x9BFADC71,value == 1,
1315103,Grid Node - Anchor,Grid Node,Anchor,,False,GridNodes_AncCompleted,0x39427D70,value == 1,Grid Node Anchor is a story (Gold) mission
1315200,Billboard - Anchor 01,Billboard Hack,Anchor,,True,HackableBillboards_anc01,0x2151B27E,value == 1,
1315201,Billboard - Anchor 02,Billboard Hack,Anchor,,True,HackableBillboards_anc02,0x2151B27D,value == 1,
1315202,Billboard - Anchor 03,Billboard Hack,Anchor,,True,HackableBillboards_anc03,0x2151B27C,value == 1,
1315203,Billboard - Downtown 01,Billboard Hack,Downtown,,True,HackableBillboards_dt1,0xA05ABE72,value == 1,
1315204,Billboard - Downtown 02,Billboard Hack,Downtown,,True,HackableBillboards_dt2,0xA05ABE71,value == 1,
1315205,Billboard - Downtown 03,Billboard Hack,Downtown,,True,HackableBillboards_dt3,0xA05ABE70,value == 1,
1315206,Billboard - Downtown 04,Billboard Hack,Downtown,,True,HackableBillboards_dt4,0xA05ABE77,value == 1,
1315207,Billboard - Rezoning 01,Billboard Hack,Rezoning,,True,HackableBillboards_rz01,0xABA51BBA,value == 1,
1315208,Billboard - Rezoning 02,Billboard Hack,Rezoning,,True,HackableBillboards_rz02,0xABA51BB9,value == 1,
1315209,Billboard - The View 01,Billboard Hack,The View,,True,HackableBillboards_tvbb01,0x3F703F30,value == 1,
1315210,Billboard - The View 02,Billboard Hack,The View,,True,HackableBillboards_tvbb02,0x3F703F33,value == 1,
1315211,Billboard - The View 03,Billboard Hack,The View,,True,HackableBillboards_tvbb03,0x3F703F32,value == 1,
1316000,Opportunity - Anchor Ph4 #01,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh4 01,0xD49DACF5,value == 1 (also sets '<name>_CompletedTime'),
1316001,Opportunity - Anchor Ph4 #02,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh4 02,0xD49DACF6,value == 1 (also sets '<name>_CompletedTime'),
1316002,Opportunity - Anchor Ph4 #03,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh4 03,0xD49DACF7,value == 1 (also sets '<name>_CompletedTime'),
1316003,Opportunity - Anchor Ph4 #04,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh4 04,0xD49DACF0,value == 1 (also sets '<name>_CompletedTime'),
1316004,Opportunity - Anchor Ph4 #05,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh4 05,0xD49DACF1,value == 1 (also sets '<name>_CompletedTime'),
1316005,Opportunity - Anchor Ph4 #06,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh4 06,0xD49DACF2,value == 1 (also sets '<name>_CompletedTime'),
1316006,Opportunity - Anchor Ph4 #07,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh4 07,0xD49DACF3,value == 1 (also sets '<name>_CompletedTime'),
1316007,Opportunity - Anchor Ph4 #08,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh4 08,0xD49DACFC,value == 1 (also sets '<name>_CompletedTime'),
1316008,Opportunity - Anchor Ph5 #01,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh5 01,0xD49D28D4,value == 1 (also sets '<name>_CompletedTime'),
1316009,Opportunity - Anchor Ph5 #02,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh5 02,0xD49D28D7,value == 1 (also sets '<name>_CompletedTime'),
1316010,Opportunity - Anchor Ph5 #03,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh5 03,0xD49D28D6,value == 1 (also sets '<name>_CompletedTime'),
1316011,Opportunity - Anchor Ph5 #04,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh5 04,0xD49D28D1,value == 1 (also sets '<name>_CompletedTime'),
1316012,Opportunity - Anchor Ph5 #05,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh5 05,0xD49D28D0,value == 1 (also sets '<name>_CompletedTime'),
1316013,Opportunity - Anchor Ph5 #06,Opportunity,Anchor,,True,MiscCompleted_OW Opp AncPh5 06,0xD49D28D3,value == 1 (also sets '<name>_CompletedTime'),
1316014,Opportunity - Rezoning Ph6 #01,Opportunity,Rezoning,,True,MiscCompleted_OW Opp CtPh6 01,0x08B3012C,value == 1 (also sets '<name>_CompletedTime'),Ct assumed = Construction/Rezoning (unverified)
1316015,Opportunity - Rezoning Ph6 #02,Opportunity,Rezoning,,True,MiscCompleted_OW Opp CtPh6 02,0x08B3012F,value == 1 (also sets '<name>_CompletedTime'),Ct assumed = Construction/Rezoning (unverified)
1316016,Opportunity - Rezoning Ph6 #03,Opportunity,Rezoning,,True,MiscCompleted_OW Opp CtPh6 03,0x08B3012E,value == 1 (also sets '<name>_CompletedTime'),Ct assumed = Construction/Rezoning (unverified)
1316017,Opportunity - Rezoning Ph6 #04,Opportunity,Rezoning,,True,MiscCompleted_OW Opp CtPh6 04,0x08B30129,value == 1 (also sets '<name>_CompletedTime'),Ct assumed = Construction/Rezoning (unverified)
1316018,Opportunity - Rezoning Ph6 #05,Opportunity,Rezoning,,True,MiscCompleted_OW Opp CtPh6 05,0x08B30128,value == 1 (also sets '<name>_CompletedTime'),Ct assumed = Construction/Rezoning (unverified)
1316019,Opportunity - Rezoning Ph6 #06,Opportunity,Rezoning,,True,MiscCompleted_OW Opp CtPh6 06,0x08B3012B,value == 1 (also sets '<name>_CompletedTime'),Ct assumed = Construction/Rezoning (unverified)
1316020,Opportunity - Downtown Ph2 #01,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh2 01,0xB1DE750F,value == 1 (also sets '<name>_CompletedTime'),
1316021,Opportunity - Downtown Ph2 #02,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh2 02,0xB1DE750C,value == 1 (also sets '<name>_CompletedTime'),
1316022,Opportunity - Downtown Ph2 #03,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh2 03,0xB1DE750D,value == 1 (also sets '<name>_CompletedTime'),
1316023,Opportunity - Downtown Ph2 #04,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh2 04,0xB1DE750A,value == 1 (also sets '<name>_CompletedTime'),
1316024,Opportunity - Downtown Ph2 #05,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh2 05,0xB1DE750B,value == 1 (also sets '<name>_CompletedTime'),
1316025,Opportunity - Downtown Ph2 #06,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh2 06,0xB1DE7508,value == 1 (also sets '<name>_CompletedTime'),
1316026,Opportunity - Downtown Ph3 #01,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh3 01,0xB1E011EE,value == 1 (also sets '<name>_CompletedTime'),
1316027,Opportunity - Downtown Ph3 #02,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh3 02,0xB1E011ED,value == 1 (also sets '<name>_CompletedTime'),
1316028,Opportunity - Downtown Ph3 #03,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh3 03,0xB1E011EC,value == 1 (also sets '<name>_CompletedTime'),
1316029,Opportunity - Downtown Ph3 #04,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh3 04,0xB1E011EB,value == 1 (also sets '<name>_CompletedTime'),
1316030,Opportunity - Downtown Ph3 #05,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh3 05,0xB1E011EA,value == 1 (also sets '<name>_CompletedTime'),
1316031,Opportunity - Downtown Ph3 #06,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh3 06,0xB1E011E9,value == 1 (also sets '<name>_CompletedTime'),
1316032,Opportunity - Downtown Ph3 #07,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh3 07,0xB1E011E8,value == 1 (also sets '<name>_CompletedTime'),
1316033,Opportunity - Downtown Ph3 #08,Opportunity,Downtown,,True,MiscCompleted_OW Opp DtPh3 08,0xB1E011E7,value == 1 (also sets '<name>_CompletedTime'),
1316034,Opportunity - The View Ph7 #01,Opportunity,The View,,True,MiscCompleted_OW Opp VwPh7 01,0x50BB71BB,value == 1 (also sets '<name>_CompletedTime'),
1316035,Opportunity - The View Ph7 #02,Opportunity,The View,,True,MiscCompleted_OW Opp VwPh7 02,0x50BB71B8,value == 1 (also sets '<name>_CompletedTime'),
1316036,Opportunity - The View Ph7 #03,Opportunity,The View,,True,MiscCompleted_OW Opp VwPh7 03,0x50BB71B9,value == 1 (also sets '<name>_CompletedTime'),
1316037,Opportunity - The View Ph7 #04,Opportunity,The View,,True,MiscCompleted_OW Opp VwPh7 04,0x50BB71BE,value == 1 (also sets '<name>_CompletedTime'),
1316038,Opportunity - The View Ph7 #05,Opportunity,The View,,True,MiscCompleted_OW Opp VwPh7 05,0x50BB71BF,value == 1 (also sets '<name>_CompletedTime'),
1316039,Opportunity - The View Ph7 #06,Opportunity,The View,,True,MiscCompleted_OW Opp VwPh7 06,0x50BB71BC,value == 1 (also sets '<name>_CompletedTime'),
1317000,Side Mission - An Ear to the Ground,Side Mission,,,True,An Ear to the Ground_CompletedTime,0x6E0CF2BC,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),unlock/replay flag: SilverCompleted_An Ear to the Ground
1317001,Side Mission - Birdman's Delivery,Side Mission,,,True,Birdman's Delivery_CompletedTime,0xD6879B15,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),unlock/replay flag: SilverCompleted_Birdman's Delivery
1317002,Side Mission - Break And Entry,Side Mission,,,True,Break And Entry_CompletedTime,0xFBD17842,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),unlock/replay flag: SilverCompleted_Break And Entry
1317003,Side Mission - Caught in the Web,Side Mission,,,True,Caught in the Web_CompletedTime,0x18DD6DC0,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),unlock/replay flag: SilverCompleted_Caught in the Web
1317004,Side Mission - Complete Coverage,Side Mission,,,True,Complete Coverage_CompletedTime,0x3E0E6D25,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),unlock/replay flag: SilverCompleted_Complete Coverage
1317005,Side Mission - Drone Works,Side Mission,,,True,Drone Works_CompletedTime,0xCEE20802,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),unlock/replay flag: SilverCompleted_Drone Works
1317006,Side Mission - Exit Strategy,Side Mission,,,True,Exit Strategy_CompletedTime,0x73A854D9,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),unlock/replay flag: SilverCompleted_Exit Strategy
1317007,Side Mission - Finger on the Pulse,Side Mission,,,True,Finger on the Pulse_CompletedTime,0xB209C074,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),unlock/replay flag: SilverCompleted_Finger on the Pulse
1317008,Side Mission - The Meta Grid,Side Mission,,,True,The Meta Grid_CompletedTime,0xBCBB773E,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),unlock/replay flag: SilverCompleted_The Meta Grid
1317009,Side Mission - Top of the World,Side Mission,,,True,Top of the World_CompletedTime,0x0792DC9B,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),unlock/replay flag: SilverCompleted_Top of the World
